group,graph_hash,edge_count,degree_sequence,d_min,d_mean,d_max,union_vertices,all_vertex_disjoint
control_random_dirty,d2ec89fc3fbf633ff470952c76d1f8591837027d4d21e856496a20e4fd00833c,48,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",2,5.0,9,16,True
control_random_dirty,9f650ffaf6f05bf52a33fee00aafe8e244540c23757d2480bd27800827c11410,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,3.0,5,16,True
control_random_dirty,b60b098b7d762584ca313e9332aa2ba00659e2e501c7315787be1c5116178dfa,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,3.1666666666666665,5,16,True
control_random_dirty,c6d4b78123ce4053670c15546302ae16e24f55f7b10e224cc2c454e0f9da22d0,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,3.8333333333333335,6,14,False
control_random_dirty,98445a9e9dd7c6909037ba8f0da7716feb9e09bb3a9e2fb063234d74a4cc33ab,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,2.5,4,16,True
control_random_dirty,c6c9c5a7965495aeaa7bbb78291b4e0b854cf32d85da80115898a9659d8fd3d0,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,3.8333333333333335,7,16,True
control_random_dirty,abab8e47f81262a129e98ff65e7125eac0cd835a0126fb3c3ae38c92480816a7,48,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",2,5.5,11,16,True
control_random_dirty,72b76e1731e28bc1a348d79dae3e7d5094d7bec98e4036b92aa000cecc88fdf7,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,5.166666666666667,7,16,True
control_random_dirty,17aa9316e61a85e7511b9937130f925b196d22f534399ba3309a36f976c66af5,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",2,6.0,9,16,True
control_random_dirty,b1d2be784ec672da67b60f5a9cff9af27d9b52c9f5f736d1157bdd05160e95d6,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,4.333333333333333,7,14,False
control_random_dirty,10dc0724b74675e6c4e0c43cc36958ca3a1fe02180f6b47617e6c0d4d3c2345a,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,3.5,6,16,True
control_random_dirty,8446131cb6476fbcfe697820a901a4a01d69a8bb84e3bb7cac44b6694e74ec4d,48,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",1,3.3333333333333335,5,16,True
control_random_dirty,7b2c8821061b1ccfd77f554900a9050d6b38b83a110f12761c9d151c64da302c,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5",1,4.0,8,16,True
control_random_dirty,afe2c16a858e18e7a9b2463e339f823101ac857734aa7932c7a5381f8628bb78,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,1.8333333333333333,3,14,False
control_random_dirty,f888f2698331ad3ff14da2d42a5715911f7e5b5beacd11db8937e200eed17ac4,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,3.8333333333333335,7,15,False
control_random_dirty,663839ed22c535afb4481a342f34b9a79f058212523425050ee3a2975b0519af,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,2.3333333333333335,4,16,True
control_random_dirty,470b3d905956a8bc579abf39dbc3b5ec3a576baf2c6017503aaa5a8276bc4708,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,2.8333333333333335,5,16,True
control_random_dirty,4471cf34d02ed328abac4866443dc7e4d1cb23bed6307907cf1fb1156f66f28c,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,6.666666666666667,10,13,False
control_random_dirty,19520402831400ea5af91c32688ff91d60b64c353dc614b5916bfbad6874a968,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,2.0,4,16,True
control_random_dirty,ef759c3858034ae1fc082f57a461f81e7fdf9429200c0b0d20b07c61abcc2775,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",1,3.3333333333333335,6,16,True
control_random_dirty,5237e16b202febdd308e6009c4a9f6fe172c922759c2aeeb97b882bb6c6ee0c1,49,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4",0,3.5,5,14,False
